Row_ID,Store_ID,Store,Date,Weekly_Sales,Holiday_Flag,Holiday_Label,Holiday_Name,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Month_Name,Quarter
3812,WMT-027,27,11/18/2011,1723739.44,0,No Holiday,Non-Holiday,51.42,3.72,140.41,7.91,2011,11,November,4
3813,WMT-027,27,11/25/2011,2504400.71,1,Holiday,Thanksgiving,47.88,3.69,140.42,7.91,2011,11,November,4
3814,WMT-027,27,12/2/2011,1806924.74,0,No Holiday,Non-Holiday,50.55,3.67,140.43,7.91,2011,12,December,4
3815,WMT-027,27,12/9/2011,2014665.98,0,No Holiday,Non-Holiday,46.28,3.63,140.44,7.91,2011,12,December,4
3816,WMT-027,27,12/16/2011,2205919.86,0,No Holiday,Non-Holiday,40.68,3.61,140.47,7.91,2011,12,December,4
3817,WMT-027,27,12/23/2011,2739019.75,0,No Holiday,Non-Holiday,41.59,3.59,140.53,7.91,2011,12,December,4
3818,WMT-027,27,12/30/2011,1650604.6,1,Holiday,Christmas,37.85,3.57,140.59,7.91,2011,12,December,4
3819,WMT-027,27,1/6/2012,1535287.4,0,No Holiday,Non-Holiday,35.8,3.58,140.65,8.01,2012,1,January,1
3820,WMT-027,27,1/13/2012,1492399.13,0,No Holiday,Non-Holiday,41.3,3.67,140.7,8.01,2012,1,January,1
3821,WMT-027,27,1/20/2012,1542131.05,0,No Holiday,Non-Holiday,30.35,3.71,140.81,8.01,2012,1,January,1
3822,WMT-027,27,1/27/2012,1263534.86,0,No Holiday,Non-Holiday,36.96,3.74,140.91,8.01,2012,1,January,1
3823,WMT-027,27,2/3/2012,1564246.02,0,No Holiday,Non-Holiday,42.52,3.8,141.02,8.01,2012,2,February,1
3824,WMT-027,27,2/10/2012,1651605.35,1,Holiday,Super Bowl,37.86,3.83,141.12,8.01,2012,2,February,1
3825,WMT-027,27,2/17/2012,1606221.56,0,No Holiday,Non-Holiday,37.24,3.87,141.21,8.01,2012,2,February,1
3826,WMT-027,27,2/24/2012,1648602.39,0,No Holiday,Non-Holiday,41.74,3.92,141.3,8.01,2012,2,February,1
3827,WMT-027,27,3/2/2012,1509323.09,0,No Holiday,Non-Holiday,40.07,3.98,141.39,8.01,2012,3,March,1
3828,WMT-027,27,3/9/2012,1607343.41,0,No Holiday,Non-Holiday,44.32,4.02,141.47,8.01,2012,3,March,1
3829,WMT-027,27,3/16/2012,1635984.07,0,No Holiday,Non-Holiday,49.6,4.02,141.55,8.01,2012,3,March,1
3830,WMT-027,27,3/23/2012,1620839.34,0,No Holiday,Non-Holiday,57.3,4.05,141.63,8.01,2012,3,March,1
3831,WMT-027,27,3/30/2012,1615494.14,0,No Holiday,Non-Holiday,49.4,4.1,141.7,8.01,2012,3,March,1
3832,WMT-027,27,4/6/2012,1899013.34,0,No Holiday,Non-Holiday,48.73,4.14,141.77,8.25,2012,4,April,2
3833,WMT-027,27,4/13/2012,1650405.21,0,No Holiday,Non-Holiday,52.22,4.19,141.84,8.25,2012,4,April,2
3834,WMT-027,27,4/20/2012,1639999.47,0,No Holiday,Non-Holiday,62.62,4.17,141.9,8.25,2012,4,April,2
3835,WMT-027,27,4/27/2012,1565498.84,0,No Holiday,Non-Holiday,52.33,4.16,141.96,8.25,2012,4,April,2
3836,WMT-027,27,5/4/2012,1669388.45,0,No Holiday,Non-Holiday,53.68,4.12,142.02,8.25,2012,5,May,2
3837,WMT-027,27,5/11/2012,1674306.31,0,No Holiday,Non-Holiday,58.97,4.05,142.08,8.25,2012,5,May,2
3838,WMT-027,27,5/18/2012,1707158.82,0,No Holiday,Non-Holiday,65.15,4.03,142.1,8.25,2012,5,May,2
3839,WMT-027,27,5/25/2012,1818906.73,0,No Holiday,Non-Holiday,64.77,3.98,142.1,8.25,2012,5,May,2
3840,WMT-027,27,6/1/2012,1900638.6,0,No Holiday,Non-Holiday,73.4,3.92,142.11,8.25,2012,6,June,2
3841,WMT-027,27,6/8/2012,1764756.31,0,No Holiday,Non-Holiday,64.05,3.87,142.12,8.25,2012,6,June,2
3842,WMT-027,27,6/15/2012,1773500.56,0,No Holiday,Non-Holiday,69.52,3.79,142.13,8.25,2012,6,June,2
3843,WMT-027,27,6/22/2012,1837884.79,0,No Holiday,Non-Holiday,73.23,3.72,142.16,8.25,2012,6,June,2
3844,WMT-027,27,6/29/2012,1842555.32,0,No Holiday,Non-Holiday,73.94,3.67,142.19,8.25,2012,6,June,2
3845,WMT-027,27,7/6/2012,2062224.92,0,No Holiday,Non-Holiday,82.08,3.65,142.22,8.24,2012,7,July,3
3846,WMT-027,27,7/13/2012,1755889.53,0,No Holiday,Non-Holiday,78.95,3.69,142.25,8.24,2012,7,July,3
3847,WMT-027,27,7/20/2012,1730913.66,0,No Holiday,Non-Holiday,78.64,3.73,142.23,8.24,2012,7,July,3
3848,WMT-027,27,7/27/2012,1625883.71,0,No Holiday,Non-Holiday,76.01,3.82,142.21,8.24,2012,7,July,3
3849,WMT-027,27,8/3/2012,1705810.84,0,No Holiday,Non-Holiday,75.22,3.82,142.19,8.24,2012,8,August,3
3850,WMT-027,27,8/10/2012,1720537.26,0,No Holiday,Non-Holiday,78.44,3.86,142.17,8.24,2012,8,August,3
3851,WMT-027,27,8/17/2012,1735339.59,0,No Holiday,Non-Holiday,76.51,3.96,142.22,8.24,2012,8,August,3
3852,WMT-027,27,8/24/2012,1780443.36,0,No Holiday,Non-Holiday,72.93,4,142.31,8.24,2012,8,August,3
3853,WMT-027,27,8/31/2012,1731935.43,0,No Holiday,Non-Holiday,75,4.03,142.41,8.24,2012,8,August,3
3854,WMT-027,27,9/7/2012,1840955.23,1,Holiday,Labour Day,76,4.08,142.5,8.24,2012,9,September,3
3855,WMT-027,27,9/14/2012,1519604.5,0,No Holiday,Non-Holiday,68.72,4.09,142.59,8.24,2012,9,September,3
3856,WMT-027,27,9/21/2012,1557485.75,0,No Holiday,Non-Holiday,66.1,4.2,142.68,8.24,2012,9,September,3
3857,WMT-027,27,9/28/2012,1540687.63,0,No Holiday,Non-Holiday,64.92,4.16,142.77,8.24,2012,9,September,3
3858,WMT-027,27,10/5/2012,1591816.88,0,No Holiday,Non-Holiday,64.5,4.15,142.85,8,2012,10,October,4
3859,WMT-027,27,10/12/2012,1660081.29,0,No Holiday,Non-Holiday,55.4,4.19,142.94,8,2012,10,October,4
3860,WMT-027,27,10/19/2012,1620374.24,0,No Holiday,Non-Holiday,56.53,4.15,142.86,8,2012,10,October,4
3861,WMT-027,27,10/26/2012,1703047.74,0,No Holiday,Non-Holiday,58.99,4.07,142.76,8,2012,10,October,4
3862,WMT-028,28,2/5/2010,1672352.29,0,No Holiday,Non-Holiday,49.47,2.96,126.44,13.98,2010,2,February,1
3863,WMT-028,28,2/12/2010,1558968.49,1,Holiday,Super Bowl,47.87,2.95,126.5,13.98,2010,2,February,1
3864,WMT-028,28,2/19/2010,1491300.42,0,No Holiday,Non-Holiday,54.83,2.92,126.53,13.98,2010,2,February,1
3865,WMT-028,28,2/26/2010,1542173.33,0,No Holiday,Non-Holiday,50.23,2.83,126.55,13.98,2010,2,February,1
3866,WMT-028,28,3/5/2010,1608435.45,0,No Holiday,Non-Holiday,53.77,2.99,126.58,13.98,2010,3,March,1
3867,WMT-028,28,3/12/2010,1326877.11,0,No Holiday,Non-Holiday,50.11,2.92,126.6,13.98,2010,3,March,1
3868,WMT-028,28,3/19/2010,1279819.43,0,No Holiday,Non-Holiday,59.57,3.05,126.61,13.98,2010,3,March,1
3869,WMT-028,28,3/26/2010,1245268.77,0,No Holiday,Non-Holiday,60.06,3.08,126.61,13.98,2010,3,March,1
3870,WMT-028,28,4/2/2010,1441559.4,0,No Holiday,Non-Holiday,59.84,3.09,126.6,14.1,2010,4,April,2
3871,WMT-028,28,4/9/2010,1382359.21,0,No Holiday,Non-Holiday,59.25,3.09,126.6,14.1,2010,4,April,2
3872,WMT-028,28,4/16/2010,1268240.66,0,No Holiday,Non-Holiday,64.95,3.11,126.56,14.1,2010,4,April,2
3873,WMT-028,28,4/23/2010,1244177.21,0,No Holiday,Non-Holiday,64.55,3.05,126.47,14.1,2010,4,April,2
3874,WMT-028,28,4/30/2010,1186971.02,0,No Holiday,Non-Holiday,67.38,3.1,126.38,14.1,2010,4,April,2
3875,WMT-028,28,5/7/2010,1532893.22,0,No Holiday,Non-Holiday,70.15,3.13,126.29,14.1,2010,5,May,2
3876,WMT-028,28,5/14/2010,1245898.73,0,No Holiday,Non-Holiday,68.44,3.14,126.21,14.1,2010,5,May,2
3877,WMT-028,28,5/21/2010,1217923.71,0,No Holiday,Non-Holiday,76.2,3.12,126.18,14.1,2010,5,May,2
3878,WMT-028,28,5/28/2010,1176588.25,0,No Holiday,Non-Holiday,67.84,3.06,126.16,14.1,2010,5,May,2
3879,WMT-028,28,6/4/2010,1543678.02,0,No Holiday,Non-Holiday,81.39,2.94,126.14,14.1,2010,6,June,2
3880,WMT-028,28,6/11/2010,1348995.17,0,No Holiday,Non-Holiday,90.84,2.95,126.11,14.1,2010,6,June,2
3881,WMT-028,28,6/18/2010,1267619.06,0,No Holiday,Non-Holiday,81.06,3.04,126.11,14.1,2010,6,June,2
3882,WMT-028,28,6/25/2010,1231025.07,0,No Holiday,Non-Holiday,87.27,3.08,126.13,14.1,2010,6,June,2
3883,WMT-028,28,7/2/2010,1399960.15,0,No Holiday,Non-Holiday,91.98,3.1,126.14,14.18,2010,7,July,3
3884,WMT-028,28,7/9/2010,1340293.87,0,No Holiday,Non-Holiday,90.37,3.1,126.15,14.18,2010,7,July,3
3885,WMT-028,28,7/16/2010,1225336.41,0,No Holiday,Non-Holiday,97.18,3.09,126.15,14.18,2010,7,July,3
3886,WMT-028,28,7/23/2010,1205884.98,0,No Holiday,Non-Holiday,99.22,3.11,126.13,14.18,2010,7,July,3
3887,WMT-028,28,7/30/2010,1150204.71,0,No Holiday,Non-Holiday,96.31,3.02,126.11,14.18,2010,7,July,3
3888,WMT-028,28,8/6/2010,1523101.38,0,No Holiday,Non-Holiday,92.95,3.12,126.09,14.18,2010,8,August,3
3889,WMT-028,28,8/13/2010,1218688.09,0,No Holiday,Non-Holiday,87.01,3.16,126.06,14.18,2010,8,August,3
3890,WMT-028,28,8/20/2010,1195897.6,0,No Holiday,Non-Holiday,92.81,3.04,126.08,14.18,2010,8,August,3
3891,WMT-028,28,8/27/2010,1191585.92,0,No Holiday,Non-Holiday,93.19,3.13,126.09,14.18,2010,8,August,3
3892,WMT-028,28,9/3/2010,1523410.71,0,No Holiday,Non-Holiday,83.12,3.09,126.1,14.18,2010,9,September,3
3893,WMT-028,28,9/10/2010,1246062.17,1,Holiday,Labour Day,83.63,3.04,126.11,14.18,2010,9,September,3
3894,WMT-028,28,9/17/2010,1159812.35,0,No Holiday,Non-Holiday,82.45,3.03,126.15,14.18,2010,9,September,3
3895,WMT-028,28,9/24/2010,1111797.21,0,No Holiday,Non-Holiday,81.77,2.94,126.19,14.18,2010,9,September,3
3896,WMT-028,28,10/1/2010,1203080.41,0,No Holiday,Non-Holiday,85.2,3,126.23,14.31,2010,10,October,4
3897,WMT-028,28,10/8/2010,1334571.87,0,No Holiday,Non-Holiday,71.82,3.01,126.28,14.31,2010,10,October,4
3898,WMT-028,28,10/15/2010,1158062.99,0,No Holiday,Non-Holiday,75,2.98,126.33,14.31,2010,10,October,4
3899,WMT-028,28,10/22/2010,1120619.32,0,No Holiday,Non-Holiday,68.85,3.01,126.38,14.31,2010,10,October,4
3900,WMT-028,28,10/29/2010,1231688.48,0,No Holiday,Non-Holiday,61.09,3.02,126.44,14.31,2010,10,October,4
3901,WMT-028,28,11/5/2010,1501663.26,0,No Holiday,Non-Holiday,65.49,3.13,126.49,14.31,2010,11,November,4
3902,WMT-028,28,11/12/2010,1266460.45,0,No Holiday,Non-Holiday,57.79,3.13,126.55,14.31,2010,11,November,4
3903,WMT-028,28,11/19/2010,1179315.72,0,No Holiday,Non-Holiday,58.18,3.16,126.61,14.31,2010,11,November,4
3904,WMT-028,28,11/26/2010,1937033.5,1,Holiday,Thanksgiving,47.66,3.16,126.67,14.31,2010,11,November,4
3905,WMT-028,28,12/3/2010,1447916.29,0,No Holiday,Non-Holiday,43.33,3.04,126.73,14.31,2010,12,December,4
3906,WMT-028,28,12/10/2010,1466164.49,0,No Holiday,Non-Holiday,50.01,3.2,126.79,14.31,2010,12,December,4
3907,WMT-028,28,12/17/2010,1510443.62,0,No Holiday,Non-Holiday,52.77,3.24,126.88,14.31,2010,12,December,4
3908,WMT-028,28,12/24/2010,2026026.39,0,No Holiday,Non-Holiday,52.02,3.24,126.98,14.31,2010,12,December,4
3909,WMT-028,28,12/31/2010,1090558.57,1,Holiday,Christmas,45.64,3.15,127.09,14.31,2010,12,December,4
3910,WMT-028,28,1/7/2011,1402902.47,0,No Holiday,Non-Holiday,37.64,3.29,127.19,14.02,2011,1,January,1
3911,WMT-028,28,1/14/2011,1098286.61,0,No Holiday,Non-Holiday,43.15,3.31,127.3,14.02,2011,1,January,1
3912,WMT-028,28,1/21/2011,1079669.11,0,No Holiday,Non-Holiday,53.53,3.22,127.44,14.02,2011,1,January,1
3913,WMT-028,28,1/28/2011,1127859.69,0,No Holiday,Non-Holiday,50.74,3.34,127.58,14.02,2011,1,January,1
3914,WMT-028,28,2/4/2011,1564897.32,0,No Holiday,Non-Holiday,45.14,3.35,127.72,14.02,2011,2,February,1
3915,WMT-028,28,2/11/2011,1397301.38,1,Holiday,Super Bowl,51.3,3.38,127.86,14.02,2011,2,February,1
3916,WMT-028,28,2/18/2011,1514828.82,0,No Holiday,Non-Holiday,53.35,3.43,128,14.02,2011,2,February,1
3917,WMT-028,28,2/25/2011,1311796.91,0,No Holiday,Non-Holiday,48.45,3.53,128.13,14.02,2011,2,February,1
3918,WMT-028,28,3/4/2011,1723736.91,0,No Holiday,Non-Holiday,51.72,3.67,128.26,14.02,2011,3,March,1
3919,WMT-028,28,3/11/2011,1380836.35,0,No Holiday,Non-Holiday,57.75,3.82,128.4,14.02,2011,3,March,1
3920,WMT-028,28,3/18/2011,1286413.71,0,No Holiday,Non-Holiday,64.21,3.69,128.51,14.02,2011,3,March,1
3921,WMT-028,28,3/25/2011,1201059.72,0,No Holiday,Non-Holiday,54.4,3.91,128.62,14.02,2011,3,March,1
3922,WMT-028,28,4/1/2011,1336838.41,0,No Holiday,Non-Holiday,63.63,3.77,128.72,13.74,2011,4,April,2
3923,WMT-028,28,4/8/2011,1414713.5,0,No Holiday,Non-Holiday,64.47,4,128.82,13.74,2011,4,April,2
3924,WMT-028,28,4/15/2011,1240126.07,0,No Holiday,Non-Holiday,57.63,3.87,128.91,13.74,2011,4,April,2
3925,WMT-028,28,4/22/2011,1297452,0,No Holiday,Non-Holiday,72.12,4.13,128.96,13.74,2011,4,April,2
3926,WMT-028,28,4/29/2011,1222367.9,0,No Holiday,Non-Holiday,68.27,4.15,129,13.74,2011,4,April,2
3927,WMT-028,28,5/6/2011,1515890.38,0,No Holiday,Non-Holiday,68.4,4.19,129.04,13.74,2011,5,May,2
3928,WMT-028,28,5/13/2011,1253316.3,0,No Holiday,Non-Holiday,70.93,4.2,129.09,13.74,2011,5,May,2
3929,WMT-028,28,5/20/2011,1151282.31,0,No Holiday,Non-Holiday,66.59,4.17,129.08,13.74,2011,5,May,2
3930,WMT-028,28,5/27/2011,1160043.98,0,No Holiday,Non-Holiday,76.67,4.09,129.06,13.74,2011,5,May,2
3931,WMT-028,28,6/3/2011,1403779.25,0,No Holiday,Non-Holiday,71.81,4.03,129.05,13.74,2011,6,June,2
3932,WMT-028,28,6/10/2011,1339972.83,0,No Holiday,Non-Holiday,78.72,3.98,129.04,13.74,2011,6,June,2
3933,WMT-028,28,6/17/2011,1268503.49,0,No Holiday,Non-Holiday,86.84,3.94,129.04,13.74,2011,6,June,2
3934,WMT-028,28,6/24/2011,1208809.34,0,No Holiday,Non-Holiday,88.95,3.9,129.07,13.74,2011,6,June,2
3935,WMT-028,28,7/1/2011,1319054.57,0,No Holiday,Non-Holiday,89.85,3.84,129.09,13.5,2011,7,July,3
3936,WMT-028,28,7/8/2011,1459655.85,0,No Holiday,Non-Holiday,89.9,3.71,129.11,13.5,2011,7,July,3
3937,WMT-028,28,7/15/2011,1197373.13,0,No Holiday,Non-Holiday,88.1,3.69,129.13,13.5,2011,7,July,3
3938,WMT-028,28,7/22/2011,1165870.54,0,No Holiday,Non-Holiday,91.17,3.79,129.15,13.5,2011,7,July,3
3939,WMT-028,28,7/29/2011,1114530.29,0,No Holiday,Non-Holiday,93.29,3.81,129.17,13.5,2011,7,July,3
3940,WMT-028,28,8/5/2011,1523870.89,0,No Holiday,Non-Holiday,90.61,3.8,129.18,13.5,2011,8,August,3
3941,WMT-028,28,8/12/2011,1218764.94,0,No Holiday,Non-Holiday,91.04,3.7,129.2,13.5,2011,8,August,3
3942,WMT-028,28,8/19/2011,1200019.74,0,No Holiday,Non-Holiday,91.74,3.74,129.24,13.5,2011,8,August,3
3943,WMT-028,28,8/26/2011,1166479.51,0,No Holiday,Non-Holiday,94.61,3.74,129.28,13.5,2011,8,August,3
3944,WMT-028,28,9/2/2011,1468871.49,0,No Holiday,Non-Holiday,93.66,3.8,129.33,13.5,2011,9,September,3
3945,WMT-028,28,9/9/2011,1310087,1,Holiday,Labour Day,88,3.91,129.37,13.5,2011,9,September,3
3946,WMT-028,28,9/16/2011,1159212.1,0,No Holiday,Non-Holiday,76.36,3.92,129.43,13.5,2011,9,September,3
3947,WMT-028,28,9/23/2011,1109105.92,0,No Holiday,Non-Holiday,82.95,3.79,129.52,13.5,2011,9,September,3
3948,WMT-028,28,9/30/2011,1120731.76,0,No Holiday,Non-Holiday,83.26,3.88,129.61,13.5,2011,9,September,3
3949,WMT-028,28,10/7/2011,1557314.58,0,No Holiday,Non-Holiday,70.44,3.83,129.69,12.89,2011,10,October,4
3950,WMT-028,28,10/14/2011,1220984.94,0,No Holiday,Non-Holiday,67.31,3.81,129.77,12.89,2011,10,October,4
3951,WMT-028,28,10/21/2011,1203172.05,0,No Holiday,Non-Holiday,73.05,3.84,129.78,12.89,2011,10,October,4
3952,WMT-028,28,10/28/2011,1242746.06,0,No Holiday,Non-Holiday,67.41,3.73,129.79,12.89,2011,10,October,4
3953,WMT-028,28,11/4/2011,1576654.67,0,No Holiday,Non-Holiday,59.77,3.83,129.81,12.89,2011,11,November,4
3954,WMT-028,28,11/11/2011,1402654.95,0,No Holiday,Non-Holiday,48.76,3.82,129.82,12.89,2011,11,November,4
3955,WMT-028,28,11/18/2011,1255081.22,0,No Holiday,Non-Holiday,54.2,3.81,129.83,12.89,2011,11,November,4
3956,WMT-028,28,11/25/2011,1929738.27,1,Holiday,Thanksgiving,53.25,3.62,129.84,12.89,2011,11,November,4
3957,WMT-028,28,12/2/2011,1368130.35,0,No Holiday,Non-Holiday,52.5,3.7,129.85,12.89,2011,12,December,4
3958,WMT-028,28,12/9/2011,1467024.3,0,No Holiday,Non-Holiday,42.17,3.64,129.86,12.89,2011,12,December,4
3959,WMT-028,28,12/16/2011,1429954.66,0,No Holiday,Non-Holiday,43.29,3.6,129.9,12.89,2011,12,December,4
3960,WMT-028,28,12/23/2011,1796203.51,0,No Holiday,Non-Holiday,45.4,3.54,129.98,12.89,2011,12,December,4
3961,WMT-028,28,12/30/2011,1270036.53,1,Holiday,Christmas,44.64,3.43,130.07,12.89,2011,12,December,4
3962,WMT-028,28,1/6/2012,1466046.07,0,No Holiday,Non-Holiday,50.43,3.6,130.16,12.19,2012,1,January,1
3963,WMT-028,28,1/13/2012,1161190.29,0,No Holiday,Non-Holiday,48.07,3.66,130.24,12.19,2012,1,January,1
3964,WMT-028,28,1/20/2012,1129540.48,0,No Holiday,Non-Holiday,46.2,3.66,130.28,12.19,2012,1,January,1
3965,WMT-028,28,1/27/2012,1132948.48,0,No Holiday,Non-Holiday,50.43,3.67,130.31,12.19,2012,1,January,1
3966,WMT-028,28,2/3/2012,1531599.44,0,No Holiday,Non-Holiday,50.58,3.7,130.35,12.19,2012,2,February,1
3967,WMT-028,28,2/10/2012,1572966.15,1,Holiday,Super Bowl,52.27,3.72,130.38,12.19,2012,2,February,1
3968,WMT-028,28,2/17/2012,1501503.68,0,No Holiday,Non-Holiday,51.8,3.78,130.45,12.19,2012,2,February,1
3969,WMT-028,28,2/24/2012,1323487.91,0,No Holiday,Non-Holiday,53.13,3.95,130.55,12.19,2012,2,February,1
3970,WMT-028,28,3/2/2012,1451740.57,0,No Holiday,Non-Holiday,52.27,4.18,130.65,12.19,2012,3,March,1
3971,WMT-028,28,3/9/2012,1680764.06,0,No Holiday,Non-Holiday,54.54,4.25,130.74,12.19,2012,3,March,1
3972,WMT-028,28,3/16/2012,1337875.49,0,No Holiday,Non-Holiday,64.44,4.27,130.83,12.19,2012,3,March,1
3973,WMT-028,28,3/23/2012,1216059.41,0,No Holiday,Non-Holiday,56.26,4.04,130.9,12.19,2012,3,March,1
3974,WMT-028,28,3/30/2012,1209524.11,0,No Holiday,Non-Holiday,64.36,4.29,130.97,12.19,2012,3,March,1
3975,WMT-028,28,4/6/2012,1559592.79,0,No Holiday,Non-Holiday,64.05,4.12,131.04,11.63,2012,4,April,2
3976,WMT-028,28,4/13/2012,1290684.95,0,No Holiday,Non-Holiday,64.28,4.25,131.11,11.63,2012,4,April,2
3977,WMT-028,28,4/20/2012,1180797.2,0,No Holiday,Non-Holiday,66.73,4.22,131.12,11.63,2012,4,April,2
3978,WMT-028,28,4/27/2012,1170456.16,0,No Holiday,Non-Holiday,77.99,4.19,131.13,11.63,2012,4,April,2
3979,WMT-028,28,5/4/2012,1450628.85,0,No Holiday,Non-Holiday,76.03,4.17,131.14,11.63,2012,5,May,2
3980,WMT-028,28,5/11/2012,1264575.18,0,No Holiday,Non-Holiday,77.27,4.19,131.15,11.63,2012,5,May,2
3981,WMT-028,28,5/18/2012,1213310.45,0,No Holiday,Non-Holiday,84.51,4.11,131.1,11.63,2012,5,May,2
3982,WMT-028,28,5/25/2012,1151214.41,0,No Holiday,Non-Holiday,83.84,4.29,131.03,11.63,2012,5,May,2
3983,WMT-028,28,6/1/2012,1245480.95,0,No Holiday,Non-Holiday,78.11,4.28,130.96,11.63,2012,6,June,2
3984,WMT-028,28,6/8/2012,1440687.69,0,No Holiday,Non-Holiday,84.83,4.1,130.89,11.63,2012,6,June,2
3985,WMT-028,28,6/15/2012,1229760.97,0,No Holiday,Non-Holiday,85.94,4.14,130.83,11.63,2012,6,June,2
3986,WMT-028,28,6/22/2012,1180671.55,0,No Holiday,Non-Holiday,91.61,4.01,130.79,11.63,2012,6,June,2
3987,WMT-028,28,6/29/2012,1129031.98,0,No Holiday,Non-Holiday,90.47,3.88,130.76,11.63,2012,6,June,2
3988,WMT-028,28,7/6/2012,1500863.54,0,No Holiday,Non-Holiday,89.13,3.77,130.72,10.93,2012,7,July,3
3989,WMT-028,28,7/13/2012,1179915.04,0,No Holiday,Non-Holiday,95.61,3.72,130.68,10.93,2012,7,July,3
3990,WMT-028,28,7/20/2012,1149427.48,0,No Holiday,Non-Holiday,85.53,3.73,130.7,10.93,2012,7,July,3
3991,WMT-028,28,7/27/2012,1135035.09,0,No Holiday,Non-Holiday,93.47,3.77,130.72,10.93,2012,7,July,3
3992,WMT-028,28,8/3/2012,1376520.1,0,No Holiday,Non-Holiday,88.16,3.76,130.74,10.93,2012,8,August,3
3993,WMT-028,28,8/10/2012,1269113.41,0,No Holiday,Non-Holiday,95.91,3.81,130.76,10.93,2012,8,August,3
3994,WMT-028,28,8/17/2012,1184198.41,0,No Holiday,Non-Holiday,94.87,4,130.79,10.93,2012,8,August,3
3995,WMT-028,28,8/24/2012,1199309.59,0,No Holiday,Non-Holiday,85.32,4.05,130.84,10.93,2012,8,August,3
3996,WMT-028,28,8/31/2012,1227118.75,0,No Holiday,Non-Holiday,89.78,4.09,130.89,10.93,2012,8,August,3
3997,WMT-028,28,9/7/2012,1469693.99,1,Holiday,Labour Day,88.52,4.12,130.93,10.93,2012,9,September,3
3998,WMT-028,28,9/14/2012,1124660.77,0,No Holiday,Non-Holiday,83.64,4.13,130.98,10.93,2012,9,September,3
3999,WMT-028,28,9/21/2012,1135340.19,0,No Holiday,Non-Holiday,82.97,4.12,131.01,10.93,2012,9,September,3
4000,WMT-028,28,9/28/2012,1129508.61,0,No Holiday,Non-Holiday,81.22,3.97,131.04,10.93,2012,9,September,3
4001,WMT-028,28,10/5/2012,1462941.03,0,No Holiday,Non-Holiday,81.61,3.97,131.08,10.2,2012,10,October,4
4002,WMT-028,28,10/12/2012,1205536.71,0,No Holiday,Non-Holiday,71.74,4.47,131.11,10.2,2012,10,October,4
4003,WMT-028,28,10/19/2012,1143724.48,0,No Holiday,Non-Holiday,68.66,4.45,131.15,10.2,2012,10,October,4
4004,WMT-028,28,10/26/2012,1213860.61,0,No Holiday,Non-Holiday,65.95,4.3,131.19,10.2,2012,10,October,4
4005,WMT-029,29,2/5/2010,538634.46,0,No Holiday,Non-Holiday,24.36,2.79,131.53,10.06,2010,2,February,1
4006,WMT-029,29,2/12/2010,529672.95,1,Holiday,Super Bowl,28.14,2.77,131.59,10.06,2010,2,February,1
4007,WMT-029,29,2/19/2010,542399.07,0,No Holiday,Non-Holiday,31.96,2.75,131.64,10.06,2010,2,February,1
4008,WMT-029,29,2/26/2010,488417.61,0,No Holiday,Non-Holiday,35.98,2.75,131.69,10.06,2010,2,February,1
4009,WMT-029,29,3/5/2010,535087.91,0,No Holiday,Non-Holiday,36.82,2.77,131.74,10.06,2010,3,March,1
4010,WMT-029,29,3/12/2010,519042.49,0,No Holiday,Non-Holiday,43.43,2.81,131.78,10.06,2010,3,March,1
4011,WMT-029,29,3/19/2010,496851.6,0,No Holiday,Non-Holiday,46.03,2.83,131.82,10.06,2010,3,March,1
4012,WMT-029,29,3/26/2010,552985.34,0,No Holiday,Non-Holiday,48.56,2.83,131.86,10.06,2010,3,March,1
4013,WMT-029,29,4/2/2010,599629.25,0,No Holiday,Non-Holiday,44.96,2.83,131.9,10.16,2010,4,April,2
4014,WMT-029,29,4/9/2010,569937.23,0,No Holiday,Non-Holiday,57.06,2.85,131.94,10.16,2010,4,April,2
4015,WMT-029,29,4/16/2010,509100.84,0,No Holiday,Non-Holiday,51.14,2.88,131.98,10.16,2010,4,April,2
4016,WMT-029,29,4/23/2010,505329.66,0,No Holiday,Non-Holiday,51.04,2.9,132.02,10.16,2010,4,April,2
4017,WMT-029,29,4/30/2010,501013.47,0,No Holiday,Non-Holiday,50.96,2.94,132.06,10.16,2010,4,April,2
4018,WMT-029,29,5/7/2010,568497.35,0,No Holiday,Non-Holiday,63.81,2.98,132.11,10.16,2010,5,May,2
4019,WMT-029,29,5/14/2010,518940.88,0,No Holiday,Non-Holiday,50.99,2.98,132.15,10.16,2010,5,May,2
4020,WMT-029,29,5/21/2010,502021.82,0,No Holiday,Non-Holiday,59.99,2.96,132.22,10.16,2010,5,May,2
4021,WMT-029,29,5/28/2010,577627.66,0,No Holiday,Non-Holiday,65.64,2.91,132.29,10.16,2010,5,May,2
4022,WMT-029,29,6/4/2010,588017.66,0,No Holiday,Non-Holiday,69.49,2.86,132.36,10.16,2010,6,June,2
4023,WMT-029,29,6/11/2010,540716.58,0,No Holiday,Non-Holiday,65.01,2.83,132.44,10.16,2010,6,June,2
4024,WMT-029,29,6/18/2010,558731.74,0,No Holiday,Non-Holiday,67.13,2.81,132.47,10.16,2010,6,June,2
4025,WMT-029,29,6/25/2010,585548.79,0,No Holiday,Non-Holiday,74.37,2.81,132.5,10.16,2010,6,June,2
4026,WMT-029,29,7/2/2010,581473.55,0,No Holiday,Non-Holiday,72.88,2.81,132.52,10.41,2010,7,July,3
